name,model,M,chi2,z,t0,amplitude,mwebv,mwr_v
SNAD239,nugent-sn2n,-13.62601849894379,1553.2460059131113,0.010000008800454565,58294.87648305176,5.57731058738589e-09,0.02,3.1
SNAD239,nugent-sn1a,-20.5042189254152,1589.48144556223,0.20847309408004186,58289.13919758622,5.076820902417083e-09,0.02,3.1
SNAD239,nugent-sn2l,-17.468415704711813,1593.3951266035936,0.05671207758576265,58293.947344733904,9.260304411654043e-09,0.02,3.1
SNAD239,nugent-sn91t,-21.401065483664897,1594.4249491719997,0.29999999969620794,58284.494823914436,4.07430800686704e-09,0.02,3.1
SNAD239,nugent-sn2p,-19.11316842600748,1610.128171238565,0.11619163372936155,58294.63723317457,6.348192506684767e-09,0.02,3.1
SNAD239,nugent-sn91bg,-19.350367024672376,1690.0616014002087,0.12857706732978075,58294.73974975079,8.100151912398023e-09,0.02,3.1
SNAD239,nugent-sn1bc,-20.16443311367522,1711.8115081010685,0.1811268298899066,58291.448626093035,5.744854057895288e-09,0.02,3.1
SNAD239,nugent-hyper,-20.102702296820684,1726.1796435414467,0.17653069044398217,58294.45827089946,6.1378165412446385e-09,0.02,3.1
SNAD240,nugent-sn2n,-15.819292530837117,1509.4128141151546,0.023528282972288993,58241.27905090551,7.240836027023524e-09,0.03,3.1
SNAD240,nugent-sn1a,-21.714425306941394,1514.9687108704557,0.2999999784877784,58234.40161190718,5.863599802045046e-09,0.03,3.1
SNAD240,nugent-sn91t,-21.71442480941478,1540.8600660997163,0.29999991878005927,58230.5840175404,4.997369642459812e-09,0.03,3.1
SNAD240,nugent-sn2l,-14.29950265172662,2697.022225977126,0.011787983954208112,58580.27581365883,1.039770458804077e-09,0.03,3.1
SNAD240,nugent-sn91bg,-19.691036761326075,2701.3923530393636,0.13008006980389933,58577.17559477269,6.725837650134374e-10,0.03,3.1
SNAD240,nugent-hyper,-13.939426782121686,2702.7403136831767,0.010000229488589593,58576.30650615321,5.653047360383655e-10,0.03,3.1
SNAD240,nugent-sn2p,-19.48266914393335,2704.2542631516167,0.11901735976809608,58579.61532594375,3.5874769931975005e-10,0.03,3.1
SNAD240,nugent-sn1bc,-20.3784158935445,2704.6817918163656,0.17378112433218798,58569.354013327225,3.427933710734564e-10,0.03,3.1
SNAD241,nugent-sn2l,-18.687592531396337,2628.0476393355157,0.08873660683071039,58217.79403135226,6.954645356352715e-09,0.03,3.1
SNAD241,nugent-sn2n,-13.825159922144667,2640.6802479965536,0.01000003815872847,58213.07874299989,4.922256683698425e-09,0.03,3.1
SNAD241,nugent-sn91bg,-19.50305040089062,2783.246685209048,0.12605794710857776,58218.15161252603,7.501228157057543e-09,0.03,3.1
SNAD241,nugent-sn1a,-21.60020040921852,2822.284270760173,0.29999999076196526,58208.56454084657,4.130948817787906e-09,0.03,3.1
SNAD241,nugent-sn2p,-19.364484166307175,3069.7732403630516,0.11881594167191963,58214.93980682283,3.807292335301036e-09,0.03,3.1
SNAD241,nugent-sn1bc,-20.610938694355912,3120.521227813424,0.20068007508359337,58212.73572664371,4.75875245704869e-09,0.03,3.1
SNAD241,nugent-hyper,-20.164713953784,3170.1741273999196,0.16670589727313356,58215.24742375735,4.754417853675163e-09,0.03,3.1
SNAD241,nugent-sn91t,-13.825151581673975,3207.4761131123296,0.010000000037280726,58207.78276522515,3.931533524531142e-09,0.03,3.1
SNAD242,nugent-sn2p,-17.45683646305449,3499.207367804525,0.04081230457654346,58269.474059667984,1.2781112962081417e-08,0.02,3.1
SNAD242,nugent-sn2n,-22.12853408958866,3530.9459056098817,0.29999995240347155,58266.049401645025,7.169114123886305e-09,0.02,3.1
SNAD242,nugent-sn2l,-18.49348964391743,3587.5426785325135,0.06468014179869325,58269.106761025585,1.4348784924242461e-08,0.02,3.1
SNAD242,nugent-sn91bg,-14.353485576826525,3623.6659225101603,0.010000000015124718,58268.928517447865,1.4583565061598619e-08,0.02,3.1
SNAD242,nugent-sn1a,-22.128534486145444,3666.2697985329382,0.29999999999389737,58259.89210844205,8.831211543328347e-09,0.02,3.1
SNAD242,nugent-sn91t,-22.128534412149325,3765.889669327427,0.299999991113688,58256.244728026875,7.574642331532267e-09,0.02,3.1
SNAD242,nugent-sn1bc,-20.924152347283016,4009.329305501608,0.18357190858349495,58262.761547832575,9.994981614360309e-09,0.02,3.1
SNAD242,nugent-hyper,-20.370337327497385,4019.0641257471175,0.1455558465811367,58265.18710149637,1.0761467878576722e-08,0.02,3.1
SNAD243,nugent-sn2p,-20.67467413925013,10586.565462437966,0.11736712320723329,58203.64320580457,2.987360854769932e-08,0.03,3.1
SNAD243,nugent-sn2l,-20.811624186685087,10662.322650821156,0.12444041906032398,58206.31288317131,4.1520137672449165e-08,0.03,3.1
SNAD243,nugent-sn2n,-15.164028125464199,10894.491940984573,0.010000066512080491,58202.98373771715,2.350151208838477e-08,0.03,3.1
SNAD243,nugent-sn91bg,-20.873100421291603,11715.27828961401,0.12774414128431555,58205.35684426209,3.0515372406722846e-08,0.03,3.1
SNAD243,nugent-sn91t,-22.93906248619625,12204.2546072753,0.2999999999999938,58193.89302524378,1.2381136372591326e-08,0.03,3.1
SNAD243,nugent-sn1a,-21.975980037891965,12264.130290333356,0.20285988048330322,58198.4451902998,1.5311288358445344e-08,0.03,3.1
SNAD243,nugent-hyper,-21.664707856525624,12993.119595377422,0.17830522321242037,58203.152680612686,1.4695872635863586e-08,0.03,3.1
SNAD243,nugent-sn1bc,-22.382163822387547,13196.261630912366,0.23960767747634315,58201.329258960424,1.3692408510008489e-08,0.03,3.1
SNAD244,nugent-sn2l,-19.637182013268326,2775.7371131338145,0.12443356254398025,58200.32412545713,1.264911898868501e-08,0.05,3.1
SNAD244,nugent-hyper,-20.25887499428706,2974.0798577648934,0.16186241192067388,58205.96613314562,8.174655841356786e-09,0.05,3.1
SNAD244,nugent-sn91bg,-13.989700597995135,2991.694062639236,0.01000000011187902,58208.91281409608,1.0652491137637075e-08,0.05,3.1
SNAD244,nugent-sn1bc,-20.425229262261947,3037.7048065498393,0.17352675698468834,58203.44934359287,7.89042990374169e-09,0.05,3.1
SNAD244,nugent-sn2p,-19.45464710079199,3189.736263690183,0.11509150468157868,58202.65932271005,6.973568665845976e-09,0.05,3.1
SNAD244,nugent-sn2n,-21.764747703219495,6284.846360180304,0.29999978602660266,59154.54266752094,4.9106985474165784e-09,0.05,3.1
SNAD244,nugent-sn1a,-20.90539987524536,6340.792056104313,0.21171408184874949,59235.567088332704,8.24533736929237e-10,0.05,3.1
SNAD244,nugent-sn91t,-13.989745182651074,6361.696721716524,0.010000203894816682,59262.71713598307,-1.3237404630656123e-10,0.05,3.1
